transaction_id,user_id,card_number,amount,timestamp,merchant_id,location,is_fraud
17a2a5b3-9348-4afc-b879-b07ad33551d8,39ded500-b90b-4279-a84e-204c6804c159,4482933604908,44.81,2025-06-19 03:04:50.631732+00:00,9bb93588-fa55-4f6d-ab84-98880af95bb3,Hendersonland,0
dd4d7155-09eb-4a0a-acf5-dba1dcfabd1f,8acd7687-81ae-4053-876b-276508120375,2701142741560609,30.49,2025-06-19 03:12:31.631732+00:00,6608ab43-f3fa-472e-a223-d66bfe7f0c33,New Carol,0
a4937e92-3e67-4e12-8486-03241cd41684,2bf2ea35-6411-41d1-8ae7-5763253ce84d,180047105007457,100.69,2025-06-19 03:15:30.631732+00:00,0a7afb20-ed56-465d-9761-982c18f48822,New Carol,0
8f7e9481-05d0-4c57-bcbb-d7b68db3a933,6b88613f-6db2-40db-a2fb-dacbc96f0b94,3585096562182522,11.22,2025-06-19 03:23:47.631732+00:00,1f54f9ec-6ccf-44a4-96ad-749ed6df5a6a,West Kathleenchester,0
f81b9ea8-97f8-4c8e-a87e-217a703bab6e,e5271338-ea47-4872-961a-8a8566a357ee,30454372213358,65.99,2025-06-19 03:27:12.631732+00:00,0a7afb20-ed56-465d-9761-982c18f48822,Garrettborough,0
e7627b93-9729-4139-83de-61d58fd7f3a5,94eba461-f9b1-446e-be23-eebf97332e52,4064474343253680,138.23,2025-06-19 03:33:52.631732+00:00,72af7acc-01e8-4176-80cf-177808da3314,Boydview,0
26172502-3d1d-47f5-b041-b8588f3dae90,6e4ecac6-5358-450b-bbc1-bf4663c5adba,4888898985862123,116.83,2025-06-19 03:48:04.631732+00:00,567eeb97-a1bc-47c6-bcd3-00cdf2146c82,Williamston,0
a45b4c98-4f3e-43ce-808f-2ad9f826a552,2f4b4204-eecc-46cd-b207-2465739d9039,4411317382871765,24.66,2025-06-19 03:51:51.631732+00:00,917a8924-a14c-4c6b-8185-2fb63091b7ba,Johnhaven,0
073bafb1-e998-44a4-9433-ff9679355c9c,5e2dd47f-cdb9-47c1-980e-a63a6277b36d,30382110670391,37.11,2025-06-19 03:56:33.631732+00:00,33e51aec-5cce-4af8-bf8a-d089603a00ed,West Kathleenchester,0
f80ed8c4-499b-4413-99d1-4a2e4e11a2bb,abbc62c5-dc14-47c2-8eb0-3c0b9250c8e5,4046746987212,139.69,2025-06-19 03:56:54.631732+00:00,c99ef4dd-83e4-46ca-824c-0c60fbfcd290,Bradleymouth,0
13917d7c-dfb9-441b-83e5-42918a10ebcb,f2d9d3d6-ad1c-4623-a999-32f81588dc3e,2237296346829570,50.58,2025-06-19 03:58:56.631732+00:00,97b35d42-57a5-436a-9672-6d2e9f0e2813,Joyceview,0
7d1a53fb-e70f-4192-97fd-60eccfcfc082,379b5a6e-c79b-49e1-b4ec-cd95212c2af6,4284628474577795,103.65,2025-06-19 03:59:08.631732+00:00,a92648d9-d47f-4422-b5a6-9ea67b6d94e7,Williamston,0
f819e410-3728-41ab-af78-3f809cfa5192,d2c7557d-7bba-446f-ac0f-27b6c23e1178,502062171140,49.22,2025-06-19 03:59:11.631732+00:00,917a8924-a14c-4c6b-8185-2fb63091b7ba,Phillipsview,0
eb4813c3-f3f0-4033-8111-56741f753108,d14fa415-1878-4f0c-9cd2-a45591f05622,30055703100279,91.28,2025-06-19 04:02:21.631732+00:00,97b35d42-57a5-436a-9672-6d2e9f0e2813,Port Robertport,0
3e5d6128-8d47-4b31-89cc-ab916036bd85,20a4381a-9f99-499b-b3e0-ffd3c0c66437,4680240407296822,99.61,2025-06-19 04:07:20.631732+00:00,c2efeab5-94a4-4b8d-abe9-5474870b3e09,Bradleymouth,0
439b4e0c-919e-4a41-b4fa-68ba60cbe819,4c9d9c92-117f-4efb-b118-9ee8e1704020,502022641380,137.62,2025-06-19 04:12:05.631732+00:00,65327f5e-57cf-40be-a928-55a42f40dc18,Lake Jamesshire,0
5952145d-ac1f-47a2-b9e0-26cd200f0990,ac82487a-4e1d-40e0-a53b-6675ec3a7f1a,180035801395243,73.0,2025-06-19 04:23:47.631732+00:00,97b35d42-57a5-436a-9672-6d2e9f0e2813,Williamston,0
a2888b98-3cc3-4a03-a0fa-f995148c321f,b1442c71-e61d-4583-b900-92a5106db325,4674576405382191461,51.1,2025-06-19 04:26:44.631732+00:00,b7246080-1c08-4697-a68f-c183f8195ecb,Lauraberg,0
099dfc52-414a-437e-80ef-79d5fa0ab2cc,5b727db0-3fa8-4a08-a443-fc26fde06287,4653619900222208,30.91,2025-06-19 04:27:11.631732+00:00,72af7acc-01e8-4176-80cf-177808da3314,North Stevenfurt,0
13deeefb-9c0b-4983-b8e3-213602131565,d2c7557d-7bba-446f-ac0f-27b6c23e1178,6567832039438807,132.72,2025-06-19 04:30:33.631732+00:00,72af7acc-01e8-4176-80cf-177808da3314,Smithville,0
31d26b00-bcf3-4a1b-b528-6ade2b193e5b,7e652b7d-351d-4ead-ba53-713f02578f40,567942138858,12.93,2025-06-19 04:37:46.631732+00:00,84b7351c-c0fe-4778-95ac-a45631b2d901,Williamschester,0
bc1b74e2-3226-4f95-9914-b53481ab2cc8,1f1f91b9-3403-44f0-bf24-1a08d99147cf,373083232349048,116.64,2025-06-19 04:43:42.631732+00:00,e652161f-356d-4f83-b93b-eb900a2db177,Hendersonland,0
719e1d72-f3fe-404c-be8e-1d561141da90,f7f35432-5faa-405a-8b45-920ff185f3d1,4388110578485790,90.05,2025-06-19 04:44:12.631732+00:00,52b6c1b2-eac9-4a03-b14c-63e48b90612b,Walterview,0
d1a2d2d0-8d2c-458c-8532-495000725470,d60c2b03-2ae3-4e7b-955c-fa3433737ea0,180060218689715,102.81,2025-06-19 04:47:10.631732+00:00,917a8924-a14c-4c6b-8185-2fb63091b7ba,Joyceview,0
87b97f13-b208-4260-af6b-20f874071deb,78c1fe82-07a7-4a4e-9788-b94d21d93208,6524244041673763,143.49,2025-06-19 04:54:41.631732+00:00,65327f5e-57cf-40be-a928-55a42f40dc18,Garrettborough,0
85a061ab-1bfa-4811-a5af-7badac020648,372ad7f4-afff-48c7-8fe5-e6696f1b3db3,676301956295,109.11,2025-06-19 04:54:49.631732+00:00,d0785e73-699e-45be-a029-f6446e4ed052,Arnoldmouth,0
72351b96-acc4-41c9-8517-9617823f7fd2,1b6dd5a5-8af0-4db7-a294-a12c2184ae76,4487240928684,83.38,2025-06-19 05:01:14.631732+00:00,8b829761-bd33-4639-9e0e-65d4fc352f40,South Lindsey,0
9c57c789-bf1f-4cff-83da-46650eea7058,beb99797-089e-47e0-b785-111af8806422,4447406802572091,82.34,2025-06-19 05:05:33.631732+00:00,97b35d42-57a5-436a-9672-6d2e9f0e2813,Arnoldmouth,0
83bf90d4-4323-4350-ab60-b33f5268ab82,2bf2ea35-6411-41d1-8ae7-5763253ce84d,4787686253793001,148.05,2025-06-19 05:13:43.631732+00:00,8b829761-bd33-4639-9e0e-65d4fc352f40,North Stevenfurt,0
389165cf-af14-4d8e-9109-96e1efbe46b1,3690645f-64f7-424c-a819-0dffabb6a31d,3504016651307796,7.55,2025-06-19 05:16:17.631732+00:00,7b9ba72a-3390-4542-b0ee-a49e22a67f6d,Port Robertport,0
34278d85-4f85-45f8-b140-7dc3103fe7d0,de72195e-caef-4e22-8a8e-8de63b9f9d1a,4605263070007,134.11,2025-06-19 05:19:25.631732+00:00,f118921f-2fec-4f5b-8da3-5af1cabe85ad,Bradleymouth,0
4abe26af-8a73-470a-ba35-1d4bf96e67c3,ecc8b382-275b-4c48-a84b-eee546b495fb,6520422789590431,37.33,2025-06-19 05:21:58.631732+00:00,e652161f-356d-4f83-b93b-eb900a2db177,Johnhaven,0
d8e43d16-3db0-4310-8482-4b87fc8a1e0d,de72195e-caef-4e22-8a8e-8de63b9f9d1a,2560235260560446,139.03,2025-06-19 05:25:41.631732+00:00,44968f70-0094-4481-bab3-376669e1e9e6,Johnhaven,0
5664fadd-e84b-4248-9a41-5521d0c5c091,610b9105-3f64-42a9-84b2-dd3425da1da3,3598806181961261,20.25,2025-06-19 05:29:11.631732+00:00,604489bd-ecba-4221-a903-08279dbbda2d,Lake Jamesshire,0
1d6cd382-33cd-4f5f-bd6c-f9ebba6547f0,8aabbd87-eb93-4bbe-8ce5-8b589f91485e,4444782170043,68.43,2025-06-19 05:31:20.631732+00:00,72af7acc-01e8-4176-80cf-177808da3314,North Stevenfurt,0
58e4027c-8c4a-4838-8080-e4ba4671c80b,cdf2adc5-ac4f-466e-942b-140d9a39f9aa,3552743084476945,6.04,2025-06-19 05:33:57.631732+00:00,917a8924-a14c-4c6b-8185-2fb63091b7ba,Smithville,0
ca459c89-1bff-4a6b-b2dc-b9a2da502274,d174e5c6-5fb2-47a3-9a0e-a25e576297a9,3574589222135230,76.22,2025-06-19 05:37:24.631732+00:00,d0785e73-699e-45be-a029-f6446e4ed052,East Ashleyborough,0
e6803e22-98e8-45a8-8b85-affdd921727f,2326a620-feac-43cf-8af7-5169e58fb97f,30367218335948,82.78,2025-06-19 05:39:08.631732+00:00,604489bd-ecba-4221-a903-08279dbbda2d,Lake Christopher,0
a580325e-b174-420d-bf0e-2c1da753f92c,2edc4e7e-c8eb-47c0-bd96-2780ab783c07,3570733828059444,93.5,2025-06-19 05:42:10.631732+00:00,0a13d123-2478-4c6c-9de5-b1c0bfd7f797,Williamschester,0
05686a7b-5667-45a0-980c-5d7ea42a2f5c,8ebe31c2-72fb-4079-b611-b5be7e496589,4843857426725517,36.88,2025-06-19 05:45:35.631732+00:00,6608ab43-f3fa-472e-a223-d66bfe7f0c33,Arnoldmouth,0
b582e0a7-09a2-41ad-bbd9-2bec50385fbf,a72f9895-ad21-4c58-8917-334b33049790,4748675077047134590,132.88,2025-06-19 05:49:41.631732+00:00,604489bd-ecba-4221-a903-08279dbbda2d,Lake Jamesshire,0
a8dd7207-37a6-46ec-b116-4174dd7083f0,2b8b380d-0c28-4e13-9892-5178d643a111,4051605617835,34.13,2025-06-19 05:59:08.631732+00:00,f118921f-2fec-4f5b-8da3-5af1cabe85ad,Lake Ernestmouth,0
53815021-f3e6-4197-bf33-0c29ea67f2d5,8fd34a93-3243-4b99-9ff5-18158dfd6f8d,4016877301343,9.2,2025-06-19 05:59:55.631732+00:00,2244e183-9ff6-4efa-990a-8dd2c99312c9,South Adriennefurt,0
311624ce-c08b-4fd3-8746-c9892412f93d,6778bfae-a42e-47c0-ba61-0fe7d7d56dd1,372069758389790,147.69,2025-06-19 06:11:12.631732+00:00,2244e183-9ff6-4efa-990a-8dd2c99312c9,Phillipsview,0
ff52571d-0b99-4948-b177-ac978ffbc1c6,fc85acea-0a07-4c1c-9ae4-08d22c9d76f0,378431320842504,75.75,2025-06-19 06:13:14.631732+00:00,1f54f9ec-6ccf-44a4-96ad-749ed6df5a6a,Walterview,0
59df7909-f643-49e1-a2b3-90544cd86e4b,8714e51e-2390-43cd-83a9-b23e3c845a41,4934638787213644,26.88,2025-06-19 06:13:57.631732+00:00,84b7351c-c0fe-4778-95ac-a45631b2d901,Williamschester,0
5128b485-88fe-48db-a567-8905e6c879ee,ecc8b382-275b-4c48-a84b-eee546b495fb,2230853396439960,98.22,2025-06-19 06:29:58.631732+00:00,c2efeab5-94a4-4b8d-abe9-5474870b3e09,Joyceview,0
e6164607-eeca-41f8-94dd-3d02114b4161,9973ea8a-e380-402d-bc57-3e8eb1f92f20,3539944081477237,36.15,2025-06-19 06:33:56.631732+00:00,795a34ca-334d-4313-b493-3f78c78a0757,New Carol,0
049e2a16-ccc7-4762-a9f7-8cae165836b7,1af1738c-1b3f-493e-bdb3-86e894db28aa,3578238362833974,109.32,2025-06-19 06:34:50.631732+00:00,795a34ca-334d-4313-b493-3f78c78a0757,Walterview,0
9f674ef5-9eb2-4f65-ad2d-fe3ef23f4005,badb6811-cc1c-46c1-8e58-c5fd4e40e760,4102535577252728598,133.06,2025-06-19 06:36:50.631732+00:00,3e3b0744-bda0-42b5-80b9-56d54dc2d1db,North Stevenfurt,0
ae93c824-e5cf-4af3-bc88-c12fe0d7ac9a,879ce01f-b833-4fc9-9900-898d95c0bf08,374237275673859,134.21,2025-06-19 06:39:32.631732+00:00,ec1b19df-2b10-46c9-8e7d-bd446358d584,New Carol,0
fdc03e8a-5e3f-410e-82b5-ad98b1d98078,d60c2b03-2ae3-4e7b-955c-fa3433737ea0,4572186431304309,75.23,2025-06-19 06:42:19.631732+00:00,d0785e73-699e-45be-a029-f6446e4ed052,North Stevenfurt,0
02af9f07-ca39-4fa1-a024-d69422719625,3192673b-13ac-4424-ad69-bb1dc09a5e9a,38883562726815,99.36,2025-06-19 06:47:28.631732+00:00,97b35d42-57a5-436a-9672-6d2e9f0e2813,Boydview,0
4e581306-fa11-4248-8d32-0172b13056f0,20a4381a-9f99-499b-b3e0-ffd3c0c66437,4914968246123884,72.92,2025-06-19 06:52:57.631732+00:00,97b35d42-57a5-436a-9672-6d2e9f0e2813,Lake Ernestmouth,0
92cadfd7-8d96-46b5-ad94-4d7159d249fa,39ded500-b90b-4279-a84e-204c6804c159,4064547245367,91.51,2025-06-19 07:00:59.631732+00:00,52b6c1b2-eac9-4a03-b14c-63e48b90612b,Williamston,0
04e4e05b-6c39-4bdd-81a6-cb748caf6cd3,15be8d09-e23e-4054-9244-dc8abaf8339a,4575157553774,126.76,2025-06-19 07:03:17.631732+00:00,c2efeab5-94a4-4b8d-abe9-5474870b3e09,Jonesbury,0
7deb7709-63c5-4ad4-b1c6-7dd4fbebce62,879ce01f-b833-4fc9-9900-898d95c0bf08,6011145433352843,133.83,2025-06-19 07:06:18.631732+00:00,33e51aec-5cce-4af8-bf8a-d089603a00ed,Bradleymouth,0
5f5d6be1-82b6-4ee6-8225-0f4de13f7cab,4a19d0f1-8ce2-4ad2-ad63-594012a05db5,30227225370751,68.39,2025-06-19 07:08:06.631732+00:00,9bb93588-fa55-4f6d-ab84-98880af95bb3,Joyceview,0
f2097ea1-d513-47a5-b099-9489fab90375,5f2ab86a-b36d-4611-b94c-19962abf4132,4867176653351124,65.33,2025-06-19 07:11:04.631732+00:00,b3e4f4ff-3185-4ca7-8cee-40aaece9006e,Johnhaven,0
2c624e5a-a593-4771-a430-913bd72430ad,930f4a24-7c97-49b9-a9f4-f7dd8c3ba6ef,4920111178833319,6.22,2025-06-19 07:17:06.631732+00:00,ec1b19df-2b10-46c9-8e7d-bd446358d584,New Carol,0
6f14692d-6d8a-4082-9341-81d8699eb6d2,26d69cbf-6845-4a8d-9d21-f082cdafeb27,4386818597441246341,62.28,2025-06-19 07:17:38.631732+00:00,b7246080-1c08-4697-a68f-c183f8195ecb,Jonesbury,0
173667f1-610b-4d90-a62c-72c491f17e43,b7e151ea-7b30-4067-8402-0c2ad11dd6a9,4200299486195481323,113.59,2025-06-19 07:22:50.631732+00:00,c9c14121-900c-4ada-8628-b327b6d85211,West Kathleenchester,0
1a33a0f3-f435-49af-a32f-600ae36b53a5,9973ea8a-e380-402d-bc57-3e8eb1f92f20,180068092695765,110.55,2025-06-19 07:29:56.631732+00:00,2244e183-9ff6-4efa-990a-8dd2c99312c9,Garrettborough,0
f88c9cef-a45d-4f2b-8877-4e8e60d4f684,5498c293-9055-4102-8f6b-ef0d2727bd0f,4499327318607451,146.54,2025-06-19 07:31:28.631732+00:00,ec1b19df-2b10-46c9-8e7d-bd446358d584,West Nicholasmouth,0
ddc0384d-e861-485a-9df4-95bf09eb1f6e,e31d3907-b9cb-4d7b-a007-1bd249c0b149,2253952593380951,6.52,2025-06-19 07:32:27.631732+00:00,fbdae2da-f6e7-45ec-8805-0695a78021c8,Walterview,0
30600132-871d-4660-a74e-029c9c2f2e2f,cb0310f8-4276-4853-98b6-3396e98093d3,6011781233979995,107.47,2025-06-19 07:44:20.631732+00:00,c2efeab5-94a4-4b8d-abe9-5474870b3e09,Stevensfurt,0
01b6eadd-a30e-4806-a5d7-ac1e6e5497c5,25565578-110d-459f-a3bb-bf1fff869177,4079956685353329,147.33,2025-06-19 07:50:55.631732+00:00,ba3456ab-a099-4658-a7f9-262df6c392c5,New Carol,0
2b1eac01-988a-476b-b72e-c76af866fa62,eeadceed-7f15-4d8e-b5e0-e856ef1315c3,4898342390708,75.74,2025-06-19 07:52:16.631732+00:00,16421dbb-9398-4f2b-b5f7-ef4bcfe1fe30,Garrettborough,0
a5b9637e-1682-4b0c-b48e-93707085026b,beb99797-089e-47e0-b785-111af8806422,4070669481802022,40.49,2025-06-19 07:55:16.631732+00:00,cc5ef808-1fa7-433b-ae39-4d2d84c7dda2,New Robert,0
703befc5-e793-4a93-a81a-d0083fc6652c,1a3016fc-beaa-4ac1-858c-8bbcdc086763,6011056044655054,21.48,2025-06-19 07:55:30.631732+00:00,65327f5e-57cf-40be-a928-55a42f40dc18,South Lindsey,0
71f897a2-5eea-452d-9f1a-df8fab79df42,dea86397-9157-4479-8e7b-f889d0866328,4249773868315948491,16.28,2025-06-19 08:07:51.631732+00:00,0a13d123-2478-4c6c-9de5-b1c0bfd7f797,New Carol,0
385d5231-6d9f-44ab-90ca-4936f1311edf,b8560e1a-7a27-4de6-b457-67c224c7f14d,4455360480766161,137.89,2025-06-19 08:09:01.631732+00:00,e990e485-2edf-4fcc-9f5d-6ce6f17ab7a2,Joyceview,0
cab02df5-b55d-4fb8-a947-a8b1d8a72d39,d60c2b03-2ae3-4e7b-955c-fa3433737ea0,4614555915879,36.62,2025-06-19 08:11:29.631732+00:00,385895dd-b4a6-4ab2-bd2b-660b0eaef89c,Williamschester,0
90fb1030-c5f9-46c5-a583-4095e22c18b9,34ebebc5-2bc7-4639-b18e-fb74bb81e099,4288903862138930,127.45,2025-06-19 08:13:31.631732+00:00,ec1b19df-2b10-46c9-8e7d-bd446358d584,Walterview,0
525b073d-77bb-405b-a54f-b87aa368d17e,79237655-50ed-4e31-8ad3-25316443960a,6011840524467860,49.25,2025-06-19 08:15:21.631732+00:00,e990e485-2edf-4fcc-9f5d-6ce6f17ab7a2,Garrettborough,0
7f002f0d-32c1-43b3-aa46-dab9b9ad7688,4dcd5ad2-0f50-4996-8642-4e2abdd65c28,630423375488,107.21,2025-06-19 08:16:39.631732+00:00,0a7afb20-ed56-465d-9761-982c18f48822,Williamschester,0
0fe4cda5-46c0-4dea-ae9d-2cae25166cd5,6073c306-f16c-4f3b-a1fd-12f74c68a18e,4937336348347590397,23.82,2025-06-19 08:19:38.631732+00:00,f118921f-2fec-4f5b-8da3-5af1cabe85ad,Johnhaven,0
607ca341-834d-446c-b46c-d166ca779c2e,28957aa2-91fb-403a-b3dd-a6369f4c86ec,374883921332208,75.21,2025-06-19 08:20:57.631732+00:00,5e5b465c-c06c-428a-8f77-3d1d17ca5ccb,Boydview,0
b7a50521-c82a-4a00-aacf-6ddfee5bb4a9,d5235659-9f79-4dd5-ae9c-46005f752176,4676164363794172,49.13,2025-06-19 08:32:41.631732+00:00,52b6c1b2-eac9-4a03-b14c-63e48b90612b,Boydview,0
9740f230-15e0-41d9-9c65-9821be6452a1,623e4584-143c-4efc-a208-d58cd5401d39,4171324519914443,18.41,2025-06-19 08:33:51.631732+00:00,c465b9e4-2167-475e-8038-7588713f776a,Williamschester,0
88d1401a-db67-43de-9d39-ae5c73b8a15f,2add1c2f-56c0-4f33-9d85-8d172a5309e3,4607874086083,63.69,2025-06-19 08:40:38.631732+00:00,385895dd-b4a6-4ab2-bd2b-660b0eaef89c,Lake Jamesshire,0
65755441-cd4e-4160-92e8-7a6a1a026997,5498c293-9055-4102-8f6b-ef0d2727bd0f,180038714773209,147.99,2025-06-19 08:41:38.631732+00:00,567eeb97-a1bc-47c6-bcd3-00cdf2146c82,Williamston,0
66956a57-aff7-48cd-a999-d8d504c7a4cd,5a415a34-9438-49a2-ad9f-969ddf4e236c,30408036578366,30.08,2025-06-19 08:54:21.631732+00:00,0a7afb20-ed56-465d-9761-982c18f48822,Boydview,1
ef6eeca9-0c5c-4f0b-9f8e-01f1dbaef2a2,5a415a34-9438-49a2-ad9f-969ddf4e236c,4749319089755540991,17.41,2025-06-19 08:54:23.631732+00:00,c2efeab5-94a4-4b8d-abe9-5474870b3e09,New Robert,1
192c8c68-23cd-4cfb-9fa0-7187b63b9e6d,5a415a34-9438-49a2-ad9f-969ddf4e236c,4302210464018,15.48,2025-06-19 08:54:28.631732+00:00,eb2feff7-1cf8-47d4-914a-b2cd341295c8,Joyceview,1
aa46a873-0f9a-4b8c-9a09-0183746654e4,5a415a34-9438-49a2-ad9f-969ddf4e236c,3531574492777236,10.27,2025-06-19 08:54:37.631732+00:00,44968f70-0094-4481-bab3-376669e1e9e6,Nicolefurt,1
4025ec5b-4415-4981-a4ff-7ae4ee6edc7f,5a415a34-9438-49a2-ad9f-969ddf4e236c,213157901799099,30.65,2025-06-19 08:54:51.631732+00:00,fbdae2da-f6e7-45ec-8805-0695a78021c8,Lake Christopher,1
6631d96a-8bb3-4af0-901f-a1b833c36c81,8b3e6de7-c3ba-4f9b-9dbe-d532ecd53b0d,180047360900412,29.39,2025-06-19 09:15:06.631732+00:00,eb2feff7-1cf8-47d4-914a-b2cd341295c8,Stevensfurt,0
2d629583-695f-4516-8683-a6289ee05e12,add132c0-6eb7-47f7-ae83-49e1bfc5c920,3579606483630843,74.87,2025-06-19 09:16:47.631732+00:00,8b829761-bd33-4639-9e0e-65d4fc352f40,Jonesbury,0
d86d46f6-e9ff-4752-b305-b55d7a1d9596,e31d3907-b9cb-4d7b-a007-1bd249c0b149,6508060850481324,35.66,2025-06-19 09:20:17.631732+00:00,5e5b465c-c06c-428a-8f77-3d1d17ca5ccb,Lake Jamesshire,0
c22a2f0b-2ebc-4010-9bea-6ef52af93d77,f2d9d3d6-ad1c-4623-a999-32f81588dc3e,344804446377137,53.16,2025-06-19 09:20:47.631732+00:00,143ccf8e-9965-4850-86bb-55642a436b6b,New Robert,0
fa533d37-c20b-4dca-aa6b-63567c37f3c1,379b5a6e-c79b-49e1-b4ec-cd95212c2af6,30564218699881,138.53,2025-06-19 09:26:17.631732+00:00,c9c14121-900c-4ada-8628-b327b6d85211,Stevensfurt,0
c8dc6a07-417b-4811-a5eb-b0478a7d9ffa,15be8d09-e23e-4054-9244-dc8abaf8339a,344373220945394,118.69,2025-06-19 09:40:21.631732+00:00,795a34ca-334d-4313-b493-3f78c78a0757,Lauraberg,0
c8462bdb-f6f4-4172-bc02-9eb3f56ecfe1,45d9b651-1a9d-4d66-aa56-7431a7c7f513,180089623359903,148.21,2025-06-19 09:40:53.631732+00:00,795a34ca-334d-4313-b493-3f78c78a0757,Bradleymouth,0
0cf67557-fcf7-4624-870e-ad8076c70d09,35414e68-2c48-4584-b43d-4fbe96e19023,3555039306259244,85.26,2025-06-19 09:49:30.631732+00:00,5f5b0873-de59-4155-9d5e-b91854163f01,North Stevenfurt,0
b1933df3-0350-4f3e-a4d6-cdfa9f9243f8,e5271338-ea47-4872-961a-8a8566a357ee,3513040706269693,107.11,2025-06-19 09:59:32.631732+00:00,b7246080-1c08-4697-a68f-c183f8195ecb,Lake Christopher,0
baabfb28-d536-421b-b0c5-f6f2bd1a5d54,b05299f8-43da-4255-9e42-21599d1476ca,4014750798459299,51.28,2025-06-19 10:00:07.631732+00:00,e990e485-2edf-4fcc-9f5d-6ce6f17ab7a2,East Ashleyborough,0
ed0868dc-6094-421d-8d5e-c986564bd2d7,b05299f8-43da-4255-9e42-21599d1476ca,374419452316961,100.09,2025-06-19 10:00:45.631732+00:00,ba3456ab-a099-4658-a7f9-262df6c392c5,Joyceview,0
1c68390c-ced8-46fd-b8ea-b30f5d3390f6,b6760dcf-65c7-4656-8ad4-2d2d8b15f40e,4352881670691996,70.38,2025-06-19 10:04:47.631732+00:00,5e5b465c-c06c-428a-8f77-3d1d17ca5ccb,Lauraberg,0
1f40ea00-df14-4a0e-a683-d90966235935,41f95a2c-0b5f-4a5e-b4f5-ce7a1a9e74bf,4129920775558114,40.14,2025-06-19 10:07:01.631732+00:00,8b829761-bd33-4639-9e0e-65d4fc352f40,Lake Jamesshire,0
fc6e69c8-41e2-4155-a278-b3597692db8c,4dcd5ad2-0f50-4996-8642-4e2abdd65c28,4750613414869106227,9.78,2025-06-19 10:15:21.631732+00:00,73408890-aab2-44b3-9bb4-eb9312cf89cb,Arnoldmouth,0
fc808cee-9c69-4593-9cb6-f088b050f9b7,2c0c2ac4-c596-4abf-8984-f6a0b0261eb5,180050373250320,53.13,2025-06-19 10:16:41.631732+00:00,b7246080-1c08-4697-a68f-c183f8195ecb,Smithville,0
34602a02-26f5-4e0f-a09e-e89e8b0a03ec,0abd5289-e03b-49ad-9613-f7d20e09f843,3573243230499094,144.52,2025-06-19 10:28:38.631732+00:00,2244e183-9ff6-4efa-990a-8dd2c99312c9,North Stevenfurt,0
441f5811-dff7-419c-a67a-d0a0c05fe1ba,00c79fb8-1278-42bd-8c45-b9b913f33b1d,3515600843389197,31.65,2025-06-19 10:31:58.631732+00:00,c9c14121-900c-4ada-8628-b327b6d85211,Stevensfurt,0
1c643810-ea81-46bb-8e75-5539835388a5,25565578-110d-459f-a3bb-bf1fff869177,4034704952832,126.2,2025-06-19 10:38:00.631732+00:00,5f5b0873-de59-4155-9d5e-b91854163f01,South Adriennefurt,0
da39e805-37d6-45bc-9504-cb325dc0dbee,9f010e41-d4c8-414d-8f74-99a21c1e4f6b,4700163923015,109.07,2025-06-19 10:41:31.631732+00:00,16421dbb-9398-4f2b-b5f7-ef4bcfe1fe30,Lake Ernestmouth,0
d79b5eae-cee8-4f4a-9477-3067a0f651ed,78e725c2-0fcc-436e-a08c-f402928cbd19,630432566176,91.29,2025-06-19 10:45:52.631732+00:00,c9c14121-900c-4ada-8628-b327b6d85211,Williamschester,0
fd83c56c-8807-4b99-82c7-5b3315f93a2f,6bb27732-738c-465c-b01e-b7261f325668,4899783458175038,41.57,2025-06-19 10:52:09.631732+00:00,33e51aec-5cce-4af8-bf8a-d089603a00ed,West Nicholasmouth,0
0cda02cb-b62b-452a-beb6-cf7cb144648e,8acd7687-81ae-4053-876b-276508120375,4092562582337721,9.82,2025-06-19 10:56:46.631732+00:00,16421dbb-9398-4f2b-b5f7-ef4bcfe1fe30,Joyceview,0
f9c85e64-3534-4508-a3e4-61e125694415,610b9105-3f64-42a9-84b2-dd3425da1da3,569263536421,98.08,2025-06-19 10:57:54.631732+00:00,f83b21b0-d984-4e57-b021-39d5c26ab3c0,South Adriennefurt,0
a9dcd0c3-a9a8-4a58-a595-4915a7a31c7c,07adccbd-88cd-40d6-9e40-80251e0fd501,30067470378855,123.19,2025-06-19 11:00:25.631732+00:00,52b6c1b2-eac9-4a03-b14c-63e48b90612b,Lauraberg,0
5a2aeb6d-9025-40cd-a798-7a588cf04931,6e4ecac6-5358-450b-bbc1-bf4663c5adba,348939498020403,119.9,2025-06-19 11:02:06.631732+00:00,e652161f-356d-4f83-b93b-eb900a2db177,Bradleymouth,0
e3861760-e3d6-4ed8-b470-f8dbd15692b3,887f5175-6289-4954-9370-82cfc9f263f5,180061711268122,129.0,2025-06-19 11:03:32.631732+00:00,c089bebb-6f44-4d06-ab85-1c2e617b54fe,Nicolefurt,0
903c4385-107d-4713-8b27-706d146c126a,610b9105-3f64-42a9-84b2-dd3425da1da3,4646013675141,141.64,2025-06-19 11:14:22.631732+00:00,33e51aec-5cce-4af8-bf8a-d089603a00ed,Stevensfurt,0
0cf06bce-cdeb-4530-b35a-b69e692b995f,79184885-41a7-452b-9f21-3e91dafbeef2,3536805099255357,93.61,2025-06-19 11:15:45.631732+00:00,b7246080-1c08-4697-a68f-c183f8195ecb,Lake Jamesshire,0
245fd331-f897-42c7-846f-014276331910,5b727db0-3fa8-4a08-a443-fc26fde06287,4889827176183,115.48,2025-06-19 11:22:43.631732+00:00,b3e4f4ff-3185-4ca7-8cee-40aaece9006e,Stevensfurt,0
